juris_id,ecozone,canfi_species,genus,species,variety,a,b,volm,count,rmse
QC,7,1301,BETU,ALL,NA,0.9076157178,0.9090343774,416.76,1178,7.908708197
QC,7,1303,BETU,PAP,NA,1.5493679698,0.7865067774,331.4,1767,8.1435783806
QC,7,1303,BETU,PAP,PAP,1.5493679698,0.7865067774,331.4,1767,8.1435783806
QC,7,1304,BETU,POP,NA,1.4773094154,0.7847225314,134.39,36,3.2124788888
QC,7,1400,ACER,SPP,NA,0.8064914942,0.9607337047,553.62,2280,12.422267034
QC,7,1401,ACER,SAH,NA,0.8064914942,0.9607337047,553.62,2280,12.422267034
QC,7,1405,ACER,RUB,NA,1.0548748873,0.8741246917,637.21,1617,7.5075833338
QC,7,1406,ACER,SAC,NA,0.8064914942,0.9607337047,553.62,2280,12.422267034
QC,7,1410,ACER,PEN,NA,0.6137307582,0.9842380737,138.78,12,5.8837325782
QC,7,1411,ACER,SPI,NA,0.6137307582,0.9842380737,138.78,12,5.8837325782
QC,7,1550,GENH,SPP,NA,1.1812975461,0.8750271298,386.17,441,11.529444367
QC,7,1701,JUGL,CIN,NA,1.1812975461,0.8750271298,386.17,441,11.529444367
QC,7,1702,JUGL,NIG,NA,1.1812975461,0.8750271298,386.17,441,11.529444367
QC,7,1800,ALNU,SPP,NA,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,7,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,7,1805,ALNU,INC,NA,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,7,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,7,1900,OSTR,SPP,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
QC,7,1900,OSTR,VIR,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
QC,7,1950,CARP,CAR,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
QC,7,1950,CARP,SPP,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
QC,7,2000,FAGU,GRA,NA,0.8354244223,0.9478074484,283.95,172,8.0206561891
QC,7,2108,QUER,RUB,NA,1.1567696134,0.8790258976,377.2,333,10.399218284
QC,7,2200,ULMU,SPP,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,7,2201,ULMU,AME,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,7,2202,ULMU,RUB,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,7,2203,ULMU,THO,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,7,2801,PRUN,SER,NA,0.7840873237,0.9462088883,197.91,24,5.7281936363
QC,7,2802,PRUN,PEN,NA,2.6111397839,0.7367414626,119.20999999,103,6.378196233
QC,7,2804,PRUN,VIR,VIR,2.6111397839,0.7367414626,119.20999999,103,6.378196233
QC,7,2804,PRUN,VIR,NA,2.6111397839,0.7367414626,119.20999999,103,6.378196233
QC,7,3000,TILI,AME,NA,0.8042334875,0.8936597062,463.34,97,8.0214083967
QC,7,3400,FRAX,SPP,NA,1.0007565791,0.8807206124,189.2,55,7.0348995904
QC,7,3401,FRAX,AME,NA,0.4348984565,1.0503080409,386.17,48,15.557192382
QC,7,3402,FRAX,NIG,NA,1.0007565791,0.8807206124,189.2,55,7.0348995904
QC,7,3403,FRAX,PEN,NA,1.0007565791,0.8807206124,189.2,55,7.0348995904
QC,7,3500,SALI,SPP,NA,2.5808107211,0.6333362899,56.87,28,4.6371484684
QC,7,3506,SALI,BEB,NA,2.5808107211,0.6333362899,56.87,28,4.6371484684
QC,7,3910,CRAT,SPP,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,7,3930,MALU,COR,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,7,3930,MALU,FUS,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,7,3930,MALU,SPP,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,7,3960,SORB,SPP,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,7,3961,SORB,AME,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,7,3962,SORB,DEC,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,8,100,PICE,SPP,NA,1.0613481287,0.8440568881,191.26000001,75,3.603598277
QC,8,101,PICE,MAR,NA,1.0613481287,0.8440568881,191.26000001,75,3.603598277
QC,8,102,PICE,RUB,NA,0.859351205,0.8863758828,342.15,88,4.5598704215
QC,8,103,PICE,ABI,NA,9.6031958698,0.4689149033,328.7,21,26.725518282
QC,8,105,PICE,GLA,NA,1.0790826562,0.8307383762,283.14,48,5.7691824716
QC,8,107,PICE,MAR,RUB,0.859351205,0.8863758828,342.15,88,4.5598704215
QC,8,200,PINU,SPP,NA,2.0557141458,0.7108765788,201.16999999,11,5.6147478529
QC,8,202,PINU,STR,NA,0.9223118184,0.8551493125,544.47000001,140,9.4037151199
QC,8,203,PINU,BAN,NA,2.0557141458,0.7108765788,201.16999999,11,5.6147478529
QC,8,209,PINU,RES,NA,2.1419606652,0.7192154218,330.47999999,6,3.6582363899
QC,8,211,PINU,SYL,NA,2.1419606652,0.7192154218,330.47999999,6,3.6582363899
QC,8,302,ABIE,BAL,NA,0.9055175755,0.8696164805,301.24,507,4.9095880471
QC,8,304,ABIE,LAS,NA,0.9055175755,0.8696164805,301.24,507,4.9095880471
QC,8,401,TSUG,CAN,NA,1.0757925287,0.8414558712,460.5,200,7.3137819706
QC,8,602,LARI,LAR,NA,0.9964940847,0.8726895393,263.75999999,71,6.0695883976
QC,8,605,LARI,KAE,NA,0.9964940847,0.8726895393,263.75999999,71,6.0695883976
QC,8,701,THUJ,OCC,NA,1.0707789532,0.8175863433,376.37,214,7.5528135339
QC,8,801,JUNI,VIR,NA,1.0707789532,0.8175863433,376.37,214,7.5528135339
QC,8,1100,GENC,SPP,NA,1.0790826562,0.8307383762,283.14,48,5.7691824716
QC,8,1150,UNKN,SPP,NA,1.0790826562,0.8307383762,283.14,48,5.7691824716
QC,8,1200,POPU,SPP,NA,1.0706469554,0.8353365762,386.76,266,4.6571588321
QC,8,1201,POPU,TRE,NA,1.0706469554,0.8353365762,386.76,266,4.6571588321
QC,8,1203,POPU,BAL,NA,0.6071465205,0.9536853457,327.87000001,29,4.2595168839
QC,8,1203,POPU,BAL,BAL,0.6071465205,0.9536853457,327.87000001,29,4.2595168839
QC,8,1205,POPU,DEL,NA,1.7565370704,0.739630845,238.21,10,8.2899943704
QC,8,1205,POPU,DEL,DEL,1.7565370704,0.739630845,238.21,10,8.2899943704
QC,8,1206,POPU,GRA,NA,1.2195893161,0.8199494819,390.17000001,77,6.5460205065
QC,8,1211,POPU,BAL,GRA,1.0140504631,0.8497381344,390.17000001,381,5.4561019252
QC,8,1301,BETU,ALL,NA,1.0359139528,0.8668126434,288.85999999,72,7.1059175004
QC,8,1303,BETU,PAP,NA,1.5121861193,0.791524698,308.29,45,7.2898447342
QC,8,1303,BETU,PAP,PAP,1.5121861193,0.791524698,308.29,45,7.2898447342
QC,8,1304,BETU,POP,NA,1.3676879617,0.8221573342,119.46000001,97,3.0078068137
QC,8,1400,ACER,SPP,NA,1.1065767525,0.8819618848,524.08,441,11.375231432
QC,8,1401,ACER,SAH,NA,1.1065767525,0.8819618848,524.08,441,11.375231432
QC,8,1404,ACER,NEG,NA,0.6137307582,0.9842380737,138.78,12,5.8837325782
QC,8,1405,ACER,RUB,NA,1.0548310777,0.8685185356,498.48,1101,6.7432405095
QC,8,1406,ACER,SAC,NA,1.1457826708,0.8433642951,427.15,74,13.641712472
QC,8,1410,ACER,PEN,NA,0.6137307582,0.9842380737,138.78,12,5.8837325782
QC,8,1411,ACER,SPI,NA,0.6137307582,0.9842380737,138.78,12,5.8837325782
QC,8,1550,GENH,SPP,NA,1.3834136931,0.8226516781,425.24,290,12.841430973
QC,8,1601,CARY,COR,NA,2.4289767385,0.7110353645,205.77,10,6.3434785536
QC,8,1701,JUGL,CIN,NA,1.3834136931,0.8226516781,425.24,290,12.841430973
QC,8,1702,JUGL,NIG,NA,1.3834136931,0.8226516781,425.24,290,12.841430973
QC,8,1800,ALNU,SPP,NA,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,8,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,8,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,8,1805,ALNU,INC,NA,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,8,1900,OSTR,SPP,NA,1.5335781573,0.8315206848,245.93999999,17,4.2883818526
QC,8,1900,OSTR,VIR,NA,1.5335781573,0.8315206848,245.93999999,17,4.2883818526
QC,8,1950,CARP,CAR,NA,1.5335781573,0.8315206848,245.93999999,17,4.2883818526
QC,8,1950,CARP,SPP,NA,1.5335781573,0.8315206848,245.93999999,17,4.2883818526
QC,8,2000,FAGU,GRA,NA,1.0844474801,0.8803240283,322.25,58,9.7033480657
QC,8,2101,QUER,ALB,NA,2.1427310013,0.6989988545,174.27,11,3.181868535
QC,8,2102,QUER,BIC,NA,0.999059626,0.8998591698,248.26,22,8.792668896
QC,8,2104,QUER,MAC,NA,0.999059626,0.8998591698,248.26,22,8.792668896
QC,8,2108,QUER,RUB,NA,0.999059626,0.8998591698,248.26,22,8.792668896
QC,8,2200,ULMU,SPP,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,8,2201,ULMU,AME,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,8,2202,ULMU,RUB,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,8,2203,ULMU,THO,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,8,2801,PRUN,SER,NA,1.9282964544,0.7526551768,325.18,12,4.500593596
QC,8,2802,PRUN,PEN,NA,2.8765907723,0.661196178,39.72,7,3.2888171933
QC,8,2804,PRUN,VIR,NA,2.8765907723,0.661196178,39.72,7,3.2888171933
QC,8,2804,PRUN,VIR,VIR,2.8765907723,0.661196178,39.72,7,3.2888171933
QC,8,3000,TILI,AME,NA,0.7612352468,0.9177516262,425.24,23,5.3309770513
QC,8,3400,FRAX,SPP,NA,1.434545446,0.8055343353,203.37,24,6.3734764828
QC,8,3401,FRAX,AME,NA,1.2663508461,0.8349461494,266.65,27,7.1023510819
QC,8,3402,FRAX,NIG,NA,1.434545446,0.8055343353,203.37,24,6.3734764828
QC,8,3403,FRAX,PEN,NA,1.2663508461,0.8349461494,266.65,27,7.1023510819
QC,8,3405,FRAX,PEN,NA,1.2073825001,0.8139770244,296.81000001,28,8.5684290555
QC,8,3405,FRAX,PEN,SUB,1.2073825001,0.8139770244,296.81000001,28,8.5684290555
QC,8,3500,SALI,SPP,NA,12.022479394,0.4964033797,153.57,7,34.866852334
QC,8,3506,SALI,BEB,NA,12.022479394,0.4964033797,153.57,7,34.866852334
QC,8,3910,CRAT,SPP,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,8,3930,MALU,COR,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,8,3930,MALU,FUS,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,8,3930,MALU,SPP,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,8,3960,SORB,SPP,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,8,3961,SORB,AME,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,8,3962,SORB,DEC,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,15,100,PICE,SPP,NA,0.9614861705,0.8672641964,275.4,77,2.7701057728
QC,15,101,PICE,MAR,NA,0.9614861705,0.8672641964,275.4,77,2.7701057728
QC,15,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,15,107,PICE,MAR,RUB,0.9614861705,0.8672641964,275.4,77,2.7701057728
QC,15,200,PINU,SPP,NA,0.6693039066,0.9713419108,132.21,11,2.1354402217
QC,15,202,PINU,STR,NA,1.0174662558,0.8299513778,835.86000001,1177,11.545288569
QC,15,203,PINU,BAN,NA,0.6693039066,0.9713419108,132.21,11,2.1354402217
QC,15,209,PINU,RES,NA,0.9764529586,0.850569547,506.80000001,171,12.602191357
QC,15,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,15,304,ABIE,LAS,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,15,401,TSUG,CAN,NA,1.1314926378,0.8358950327,577.77,424,12.528302037
QC,15,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,15,605,LARI,KAE,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,15,701,THUJ,OCC,NA,0.9090018123,0.8410820891,498.37,1861,8.0773803937
QC,15,801,JUNI,VIR,NA,0.9090018123,0.8410820891,498.37,1861,8.0773803937
QC,15,1100,GENC,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,15,1150,UNKN,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,15,1200,POPU,SPP,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,15,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,15,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,15,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,15,1211,POPU,BAL,GRA,1.0211549073,0.8416323645,620.17999999,6203,8.6407911605
QC,15,1301,BETU,ALL,NA,1.0607760422,0.8559550234,425.88,3493,9.75489794
QC,15,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,15,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,15,1400,ACER,SPP,NA,1.2669741552,0.8494980177,509.09,3885,10.968619365
QC,15,1401,ACER,SAH,NA,1.2669741552,0.8494980177,509.09,3885,10.968619365
QC,15,1405,ACER,RUB,NA,1.2059298603,0.8360910144,362.28,1905,8.7886047573
QC,15,1550,GENH,SPP,NA,1.5118816767,0.8096994534,496.33000001,1479,12.632492979
QC,15,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,15,1805,ALNU,INC,NA,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,15,3500,SALI,SPP,NA,2.9099567653,0.6488529937,121.39,111,5.7221503528
SK,5,100,PICE,SPP,NA,1.1284408438,0.8363736258,405.17952745,24,7.2501581318
SK,5,101,PICE,MAR,NA,1.1284408438,0.8363736258,405.17952745,24,7.2501581318
SK,5,103,PICE,ABI,NA,0.4038404487,0.9873759397,1725.5707801,890,8.6826831831
SK,5,105,PICE,GLA,NA,0.4038404487,0.9873759397,1725.5707801,890,8.6826831831
SK,5,203,PINU,BAN,NA,1.1521308409,0.8430660091,478.99668781,49,9.9531387127
SK,5,204,PINU,CON,NA,1.1521308409,0.8430660091,478.99668781,49,9.9531387127
SK,5,204,PINU,CON,LAT,1.1521308409,0.8430660091,478.99668781,49,9.9531387127
SK,5,206,PINU,ALB,NA,1.1521308409,0.8430660091,478.99668781,49,9.9531387127
SK,5,302,ABIE,BAL,NA,0.5044499741,0.9435940531,1100.2064979,12,5.4917720541
SK,5,304,ABIE,LAS,NA,0.5044499741,0.9435940531,1100.2064979,12,5.4917720541
SK,5,602,LARI,LAR,NA,0.5312601035,0.9283378078,450.39668281,349,4.4249184128
SK,5,1200,POPU,SPP,NA,0.8046753303,0.8849319634,393.19896887,34,4.4192265842
SK,5,1201,POPU,TRE,NA,0.8046753303,0.8849319634,393.19896887,34,4.4192265842
SK,5,1203,POPU,BAL,NA,0.8046753303,0.8849319634,393.19896887,34,4.4192265842
SK,5,1203,POPU,BAL,BAL,0.8046753303,0.8849319634,393.19896887,34,4.4192265842
SK,5,1206,POPU,GRA,NA,0.8046753303,0.8849319634,393.19896887,34,4.4192265842
SK,5,1303,BETU,PAP,NA,2.3795334806,0.6791753133,185.86795256,5,2.0266345883
SK,5,1303,BETU,PAP,PAP,2.3795334806,0.6791753133,185.86795256,5,2.0266345883
SK,6,100,PICE,SPP,NA,1.1284408438,0.8363736258,405.17952745,24,7.2501581318
SK,6,101,PICE,MAR,NA,1.1284408438,0.8363736258,405.17952745,24,7.2501581318
SK,6,103,PICE,ABI,NA,1.090627972,0.8267266242,420.58168722,7,7.822540604
SK,6,105,PICE,GLA,NA,1.090627972,0.8267266242,420.58168722,7,7.822540604
SK,6,203,PINU,BAN,NA,1.1521308409,0.8430660091,478.99668781,49,9.9531387127
SK,6,204,PINU,CON,NA,1.1521308409,0.8430660091,478.99668781,49,9.9531387127
SK,6,204,PINU,CON,LAT,1.1521308409,0.8430660091,478.99668781,49,9.9531387127
SK,6,206,PINU,ALB,NA,1.1521308409,0.8430660091,478.99668781,49,9.9531387127
SK,6,302,ABIE,BAL,NA,0.5044499741,0.9435940531,1100.2064979,12,5.4917720541
SK,6,304,ABIE,LAS,NA,0.5044499741,0.9435940531,1100.2064979,12,5.4917720541
SK,6,602,LARI,LAR,NA,0.5312601035,0.9283378078,450.39668281,349,4.4249184128
SK,6,700,THUJ,SPP,NA,0.6736991849,0.8436617173,499.73926084,108,6.0125053141
SK,6,701,THUJ,OCC,NA,0.6736991849,0.8436617173,499.73926084,108,6.0125053141
SK,6,801,JUNI,VIR,NA,0.6736991849,0.8436617173,499.73926084,108,6.0125053141
SK,6,1200,POPU,SPP,NA,0.8046753303,0.8849319634,393.19896887,34,4.4192265842
SK,6,1201,POPU,TRE,NA,0.8046753303,0.8849319634,393.19896887,34,4.4192265842
SK,6,1203,POPU,BAL,NA,0.8046753303,0.8849319634,393.19896887,34,4.4192265842
SK,6,1203,POPU,BAL,BAL,0.8046753303,0.8849319634,393.19896887,34,4.4192265842
SK,6,1206,POPU,GRA,NA,0.8046753303,0.8849319634,393.19896887,34,4.4192265842
SK,6,1303,BETU,PAP,NA,2.3795334806,0.6791753133,185.86795256,5,2.0266345883
SK,6,1303,BETU,PAP,PAP,2.3795334806,0.6791753133,185.86795256,5,2.0266345883
SK,6,1404,ACER,NEG,NA,1.1949226293,0.8309039889,425.88,13825,7.4217154566
SK,6,1500,GENH,SPP,NA,1.5118816767,0.8096994534,496.33000001,1479,12.632492979
SK,6,3400,FRAX,SPP,NA,0.6184074677,0.9633134436,381.68424821,176,2.932052388
SK,9,100,PICE,SPP,NA,0.5281471038,0.9675281777,1433.9832384,394,9.2082779584
SK,9,101,PICE,MAR,NA,0.5281471038,0.9675281777,1433.9832384,394,9.2082779584
SK,9,103,PICE,ABI,NA,0.4038404487,0.9873759397,1725.5707801,890,8.6826831831
SK,9,105,PICE,GLA,NA,0.4038404487,0.9873759397,1725.5707801,890,8.6826831831
SK,9,107,PICE,MAR,RUB,0.5281471038,0.9675281777,1433.9832384,394,9.2082779584
SK,9,203,PINU,BAN,NA,0.594126813,0.9590464823,532.5837863,328,6.8259703612
SK,9,204,PINU,CON,NA,0.594126813,0.9590464823,532.5837863,328,6.8259703612
SK,9,204,PINU,CON,LAT,0.594126813,0.9590464823,532.5837863,328,6.8259703612
SK,9,206,PINU,ALB,NA,0.594126813,0.9590464823,532.5837863,328,6.8259703612
SK,9,302,ABIE,BAL,NA,0.5044499741,0.9435940531,1100.2064979,12,5.4917720541
SK,9,304,ABIE,LAS,NA,0.5044499741,0.9435940531,1100.2064979,12,5.4917720541
SK,9,602,LARI,LAR,NA,0.5312601035,0.9283378078,450.39668281,349,4.4249184128
SK,9,700,THUJ,SPP,NA,0.6736991849,0.8436617173,499.73926084,108,6.0125053141
SK,9,701,THUJ,OCC,NA,0.6736991849,0.8436617173,499.73926084,108,6.0125053141
SK,9,801,JUNI,VIR,NA,0.6736991849,0.8436617173,499.73926084,108,6.0125053141
SK,9,1200,POPU,SPP,NA,0.4496833004,0.9850477549,1739.7701209,1249,8.8432413383
SK,9,1201,POPU,TRE,NA,0.4496833004,0.9850477549,1739.7701209,1249,8.8432413383
SK,9,1203,POPU,BAL,NA,1.1174747814,0.8146799128,464.13793392,22,5.9299234455
SK,9,1203,POPU,BAL,BAL,1.1174747814,0.8146799128,464.13793392,22,5.9299234455
SK,9,1205,POPU,DEL,NA,0.4496833004,0.9850477549,1739.7701209,1249,8.8432413383
SK,9,1205,POPU,DEL,DEL,0.4496833004,0.9850477549,1739.7701209,1249,8.8432413383
SK,9,1206,POPU,GRA,NA,0.4496833004,0.9850477549,1739.7701209,1249,8.8432413383
SK,9,1303,BETU,PAP,NA,0.6182173416,0.9445234889,838.1062874,15,4.5554648577
SK,9,1303,BETU,PAP,PAP,0.6182173416,0.9445234889,838.1062874,15,4.5554648577
SK,9,1404,ACER,NEG,NA,1.1949226293,0.8309039889,425.88,13825,7.4217154566
SK,9,1500,GENH,SPP,NA,1.5118816767,0.8096994534,496.33000001,1479,12.632492979
SK,9,2201,ULMU,AME,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
SK,9,3405,FRAX,PEN,SUB,1.2359261375,0.8164199508,384.37,222,6.5986271592
SK,9,3405,FRAX,PEN,NA,1.2359261375,0.8164199508,384.37,222,6.5986271592
SK,10,100,PICE,SPP,NA,0.5281471038,0.9675281777,1433.9832384,394,9.2082779584
SK,10,101,PICE,MAR,NA,0.5281471038,0.9675281777,1433.9832384,394,9.2082779584
SK,10,103,PICE,ABI,NA,0.4038404487,0.9873759397,1725.5707801,890,8.6826831831
SK,10,105,PICE,GLA,NA,0.4038404487,0.9873759397,1725.5707801,890,8.6826831831
SK,10,203,PINU,BAN,NA,0.594126813,0.9590464823,532.5837863,328,6.8259703612
SK,10,204,PINU,CON,NA,0.594126813,0.9590464823,532.5837863,328,6.8259703612
SK,10,204,PINU,CON,LAT,0.594126813,0.9590464823,532.5837863,328,6.8259703612
SK,10,206,PINU,ALB,NA,0.594126813,0.9590464823,532.5837863,328,6.8259703612
SK,10,302,ABIE,BAL,NA,0.5044499741,0.9435940531,1100.2064979,12,5.4917720541
SK,10,304,ABIE,LAS,NA,0.5044499741,0.9435940531,1100.2064979,12,5.4917720541
SK,10,602,LARI,LAR,NA,0.5312601035,0.9283378078,450.39668281,349,4.4249184128
SK,10,1200,POPU,SPP,NA,0.4496833004,0.9850477549,1739.7701209,1249,8.8432413383
SK,10,1201,POPU,TRE,NA,0.4496833004,0.9850477549,1739.7701209,1249,8.8432413383
SK,10,1203,POPU,BAL,NA,1.1174747814,0.8146799128,464.13793392,22,5.9299234455
SK,10,1203,POPU,BAL,BAL,1.1174747814,0.8146799128,464.13793392,22,5.9299234455
SK,10,1206,POPU,GRA,NA,0.4496833004,0.9850477549,1739.7701209,1249,8.8432413383
SK,10,1303,BETU,PAP,NA,0.6182173416,0.9445234889,838.1062874,15,4.5554648577
SK,10,1303,BETU,PAP,PAP,0.6182173416,0.9445234889,838.1062874,15,4.5554648577
SK,10,1404,ACER,NEG,NA,1.1949226293,0.8309039889,425.88,13825,7.4217154566
SK,10,2201,ULMU,AME,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
SK,10,3405,FRAX,PEN,SUB,1.2359261375,0.8164199508,384.37,222,6.5986271592
SK,10,3405,FRAX,PEN,NA,1.2359261375,0.8164199508,384.37,222,6.5986271592
YT,2,100,PICE,SPP,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
YT,2,101,PICE,MAR,NA,0.5611746025,0.9735269822,151.7390865,20,2.5408490509
YT,2,105,PICE,GLA,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
YT,2,203,PINU,BAN,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,2,204,PINU,CON,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,2,204,PINU,CON,LAT,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,3,100,PICE,SPP,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
YT,3,101,PICE,MAR,NA,0.5611746025,0.9735269822,151.7390865,20,2.5408490509
YT,3,105,PICE,GLA,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
YT,3,203,PINU,BAN,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,3,204,PINU,CON,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,3,204,PINU,CON,LAT,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,3,300,ABIE,SPP,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,3,302,ABIE,BAL,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,3,304,ABIE,LAS,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,3,602,LARI,LAR,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,3,604,LARI,LYA,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,3,1200,POPU,SPP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,3,1201,POPU,TRE,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,3,1203,POPU,BAL,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,3,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,3,1300,BETU,SPP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,3,1303,BETU,PAP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,3,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,3,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,4,100,PICE,SPP,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
YT,4,101,PICE,MAR,NA,0.5611746025,0.9735269822,151.7390865,20,2.5408490509
YT,4,105,PICE,GLA,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
YT,4,203,PINU,BAN,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,4,204,PINU,CON,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,4,204,PINU,CON,LAT,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,4,300,ABIE,SPP,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,4,302,ABIE,BAL,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,4,304,ABIE,LAS,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
YT,4,602,LARI,LAR,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,4,604,LARI,LYA,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
YT,4,1200,POPU,SPP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,4,1201,POPU,TRE,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,4,1203,POPU,BAL,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,4,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,4,1300,BETU,SPP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,4,1303,BETU,PAP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,4,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,4,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
YT,11,100,PICE,SPP,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
YT,11,101,PICE,MAR,NA,0.5611746025,0.9735269822,151.7390865,20,2.5408490509
YT,11,105,PICE,GLA,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
