juris_id,ecozone,canfi_species,genus,species,variety,a,b,k,cap,volm,count,rmse
NB,7,1303,BETU,PAP,PAP,27.911434219,-1.05023844,0.8175568974,4.6034217555,1083.781035,13,0.1385797398
NB,7,1304,BETU,POP,NA,47.674705045,-1.211713726,0.6653461228,8.4913770279,89.025511437,5,0.1451351724
NB,7,1400,ACER,SPP,NA,33.436367501,-1.41912882,0.9889441678,3.6575596298,1024.6580917000001,15,0.0414921513
NB,7,1401,ACER,SAH,NA,12.697605449,-0.954442537,0.8133464124,3.3610648293,193.5175,10,0.08890264729999998
NB,7,1405,ACER,RUB,NA,33.436367501,-1.41912882,0.9889441678,3.6575596298,1024.6580917000001,15,0.0414921513
NB,7,1406,ACER,SAC,NA,10.338908985,-1.122640789,0.9812876176,2.1189955197,553.62,23,0.00981389119999999
NB,7,1410,ACER,PEN,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
NB,7,1411,ACER,SPI,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
NB,7,1500,GENH,SPP,NA,8.6763425094,-1.0422384,0.9587419966,1.2475058976,162.00399205,8,0.0209284957
NB,7,1550,GENH,SPP,NA,8.6763425094,-1.0422384,0.9587419966,1.2475058976,162.00399205,8,0.0209284957
NB,7,1800,ALNU,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NB,7,1803,ALNU,VIR,CRI,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NB,7,1805,ALNU,INC,RUG,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NB,7,1805,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NB,7,1806,ALNU,RUG,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NB,7,1900,OSTR,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NB,7,1900,OSTR,VIR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NB,7,1950,CARP,CAR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NB,7,1950,CARP,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NB,7,2000,FAGU,GRA,NA,19.458072898,-1.329351935,0.9890239985,1.2426575285,162.00399205,8,0.0143089271
NB,7,2108,QUER,RUB,NA,3.1677380965,-0.602983358,0.866749011,1.5847977341,377.2,18,0.0236285158
NB,7,2802,PRUN,PEN,NA,99.99999999,-1.360681079,0.6855697842,1.483164174,91.42928756,3,0.02476443329999999
NB,7,3401,FRAX,AME,NA,99.99999999,-1.954267542,1.0386348209,1.0873281169,220.93574243,7,0.04427454859999999
NB,7,3500,SALI,SPP,NA,99.99999999,-1.903087504,0.995732909,1.8373273257,153.57,5,0.0707616131
NB,7,3930,MALU,COR,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
NB,7,3930,MALU,FUS,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
NB,7,3930,MALU,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
NB,7,3960,SORB,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
NB,7,3961,SORB,AME,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
NL,1,100,PICE,SPP,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,1,101,PICE,MAR,NA,10.634971501,-0.836806962,0.8779975155,5.2510462792,260.9625,21,0.1015580914
NL,1,105,PICE,GLA,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,1,302,ABIE,BAL,NA,10.521032897,-0.734096194,0.7408183624,5.3591393371,246.12664094,22,0.1136765639
NL,1,602,LARI,LAR,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
NL,1,605,LARI,KAE,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
NL,1,1100,GENC,SPP,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,1,1150,UNKN,SPP,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,1,1303,BETU,PAP,NA,5.8550087866,-0.358925736,1e-8,4.1512983445,57.430569424,6,0.4135028124
NL,1,1303,BETU,PAP,PAP,5.8550087866,-0.358925736,1e-8,4.1512983445,57.430569424,6,0.4135028124
NL,5,100,PICE,SPP,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,5,101,PICE,MAR,NA,10.634971501,-0.836806962,0.8779975155,5.2510462792,260.9625,21,0.1015580914
NL,5,105,PICE,GLA,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,5,202,PINU,STR,NA,6.1983159179,-0.882168771,0.9485279819,2.1141992018,835.86000001,32,0.0251165413
NL,5,203,PINU,BAN,NA,8.5963599236,-0.986830116,0.9512359724,2.0927720412,395.44999999,20,0.0178331798
NL,5,302,ABIE,BAL,NA,7.8907964505,-0.480144788,1e-8,6.3948374189,128.78511151,6,0.3975014992
NL,5,602,LARI,LAR,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
NL,5,605,LARI,KAE,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
NL,5,1100,GENC,SPP,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,5,1150,UNKN,SPP,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,5,1200,POPU,SPP,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
NL,5,1201,POPU,TRE,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
NL,5,1203,POPU,BAL,BAL,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
NL,5,1203,POPU,BAL,NA,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
NL,5,1301,BETU,ALL,NA,12.640974848,-1.198720275,0.9779342105,1.8767557859,420.56,22,0.0135618428
NL,5,1303,BETU,PAP,NA,5.8550087866,-0.358925736,1e-8,4.1512983445,57.430569424,6,0.4135028124
NL,5,1303,BETU,PAP,PAP,5.8550087866,-0.358925736,1e-8,4.1512983445,57.430569424,6,0.4135028124
NL,5,1400,ACER,SPP,NA,5.6472118366,-0.853488314,0.9317554028,1.8757602227,362.28,18,0.0189752494
NL,5,1405,ACER,RUB,NA,5.6472118366,-0.853488314,0.9317554028,1.8757602227,362.28,18,0.0189752494
NL,5,1500,GENH,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,5,1800,ALNU,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,6,100,PICE,SPP,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,6,101,PICE,MAR,NA,10.634971501,-0.836806962,0.8779975155,5.2510462792,260.9625,21,0.1015580914
NL,6,105,PICE,GLA,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,6,202,PINU,STR,NA,6.1983159179,-0.882168771,0.9485279819,2.1141992018,835.86000001,32,0.0251165413
NL,6,203,PINU,BAN,NA,8.5963599236,-0.986830116,0.9512359724,2.0927720412,395.44999999,20,0.0178331798
NL,6,209,PINU,RES,NA,2.3721416286,-0.588264752,0.8949274101,1.5784796454,506.80000001,23,0.028281455
NL,6,302,ABIE,BAL,NA,10.521032897,-0.734096194,0.7408183624,5.3591393371,246.12664094,22,0.1136765639
NL,6,602,LARI,LAR,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
NL,6,605,LARI,KAE,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
NL,6,1100,GENC,SPP,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,6,1150,UNKN,SPP,NA,5.8399764433,-0.391909613,1e-8,4.6207445487,203.55722977,15,0.244597503
NL,6,1200,POPU,SPP,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
NL,6,1201,POPU,TRE,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
NL,6,1203,POPU,BAL,NA,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
NL,6,1203,POPU,BAL,BAL,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
NL,6,1301,BETU,ALL,NA,12.640974848,-1.198720275,0.9779342105,1.8767557859,420.56,22,0.0135618428
NL,6,1303,BETU,PAP,NA,5.8550087866,-0.358925736,1e-8,4.1512983445,57.430569424,6,0.4135028124
NL,6,1303,BETU,PAP,PAP,5.8550087866,-0.358925736,1e-8,4.1512983445,57.430569424,6,0.4135028124
NL,6,1400,ACER,SPP,NA,5.6472118366,-0.853488314,0.9317554028,1.8757602227,362.28,18,0.0189752494
NL,6,1405,ACER,RUB,NA,5.6472118366,-0.853488314,0.9317554028,1.8757602227,362.28,18,0.0189752494
NL,6,1500,GENH,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,6,1800,ALNU,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,6,1803,ALNU,VIR,CRI,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,6,1804,ALNU,INC,TEN,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,6,1804,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,6,1805,ALNU,INC,RUG,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,6,1805,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,6,3500,SALI,SPP,NA,33.327864058,-1.528518125,1.0510006224,1.9152125892,121.39,7,0.0376808527
NL,7,1410,ACER,PEN,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
NL,7,1411,ACER,SPI,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
NL,7,1800,ALNU,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,7,1805,ALNU,INC,RUG,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,7,1805,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NL,7,1900,OSTR,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NL,7,1900,OSTR,VIR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NL,7,1950,CARP,CAR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NL,7,1950,CARP,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NS,7,100,PICE,SPP,NA,4.8019136089,-0.619536312,0.7186925864,3.7191998099,353.64611821,17,0.1312879933
NS,7,101,PICE,MAR,NA,6.3456399524,-0.963251877,0.9466768636,2.5802621014,274.48993301,14,0.0595338703
NS,7,102,PICE,RUB,NA,8.780820721,-1.081158743,0.9785890334,3.1605091134,239.05054409,12,0.0705613778
NS,7,103,PICE,ABI,NA,8.780820721,-1.081158743,0.9785890334,3.1605091134,239.05054409,12,0.0705613778
NS,7,105,PICE,GLA,NA,4.8019136089,-0.619536312,0.7186925864,3.7191998099,353.64611821,17,0.1312879933
NS,7,106,PICE,SIT,NA,4.8019136089,-0.619536312,0.7186925864,3.7191998099,353.64611821,17,0.1312879933
NS,7,106,PICE,SIT,X,4.8019136089,-0.619536312,0.7186925864,3.7191998099,353.64611821,17,0.1312879933
NS,7,107,PICE,MAR,RUB,8.780820721,-1.081158743,0.9785890334,3.1605091134,239.05054409,12,0.0705613778
NS,7,202,PINU,STR,NA,7.7590438368,-1.232362775,0.9879337331,4.5126689452,383.64948652,18,0.02798600589999999
NS,7,203,PINU,BAN,NA,17.265823511,-1.243214006,0.9686154082,2.7197878313,608.22312916,14,0.01879061019999999
NS,7,209,PINU,RES,NA,3.2664598169,-0.832118887,0.9495784353,2.1215190661,643.47713306,24,0.0236882087
NS,7,211,PINU,SYL,NA,99.99999999,-2.020488411,0.9960649628,1.0181689995,195.94207581,5,8.8268509999999e-4
NS,7,302,ABIE,BAL,NA,18.875520815,-0.996968204,0.8730070182,5.1565751939,324.11976114,15,0.0426537213
NS,7,401,TSUG,CAN,NA,99.99999999,-2.232091982,1.0075177107,1.0181284838,351.53201563,6,0.014937651
NS,7,601,LARI,DEC,NA,13.83742935,-1.034808914,0.8985319485,3.8057794657,315.35488155,16,0.0621766299
NS,7,602,LARI,LAR,NA,13.83742935,-1.034808914,0.8985319485,3.8057794657,315.35488155,16,0.0621766299
NS,7,701,THUJ,OCC,NA,4.6949538007,-0.350836824,1e-8,1.9020350049,263.22275268,12,0.2273794115
NS,7,801,JUNI,VIR,NA,4.6949538007,-0.350836824,1e-8,1.9020350049,263.22275268,12,0.2273794115
NS,7,1100,GENC,SPP,NA,5.4317321344,-0.872783034,0.9330502907,2.7531299198,643.47713306,29,0.03961341589999999
NS,7,1150,UNKN,SPP,NA,5.4317321344,-0.872783034,0.9330502907,2.7531299198,643.47713306,29,0.03961341589999999
NS,7,1200,POPU,SPP,NA,41.89897475,-1.746747505,1.1573904546,4.4400495257,472.96713388,11,0.1095328714
NS,7,1201,POPU,TRE,NA,99.99999999,-1.164942176,0.5102661505,4.7288574481,357.21851036,14,0.4886255439
NS,7,1203,POPU,BAL,NA,99.99999999,-1.164942176,0.5102661505,4.7288574481,357.21851036,14,0.4886255439
NS,7,1203,POPU,BAL,BAL,99.99999999,-1.164942176,0.5102661505,4.7288574481,357.21851036,14,0.4886255439
NS,7,1206,POPU,GRA,NA,99.99999999,-1.473692336,0.9803560526,1.3869187515,377.38403577,5,0.0534133045
NS,7,1300,BETU,SPP,NA,19.274757145,-0.94886716,0.8349970892,3.2183022535,294.65463549,14,0.06745662539999998
NS,7,1301,BETU,ALL,NA,76.781666231,-1.549164089,0.9764019013,3.9823590959,235.83613383,9,0.0328461742
NS,7,1303,BETU,PAP,NA,19.274757145,-0.94886716,0.8349970892,3.2183022535,294.65463549,14,0.06745662539999998
NS,7,1303,BETU,PAP,PAP,19.274757145,-0.94886716,0.8349970892,3.2183022535,294.65463549,14,0.06745662539999998
NS,7,1304,BETU,POP,NA,19.274757145,-0.94886716,0.8349970892,3.2183022535,294.65463549,14,0.06745662539999998
NS,7,1400,ACER,SPP,NA,78.167272602,-1.612124432,0.9876433467,3.901896483,273.63367943,14,0.01909438449999999
NS,7,1401,ACER,SAH,NA,35.805372246,-1.259525493,0.9432498409,1.3320405373,279.04801113,12,0.0925433303
NS,7,1405,ACER,RUB,NA,78.167272602,-1.612124432,0.9876433467,3.901896483,273.63367943,14,0.01909438449999999
NS,7,1406,ACER,SAC,NA,10.338908985,-1.122640789,0.9812876176,2.1189955197,553.62,23,0.00981389119999999
NS,7,1410,ACER,PEN,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
NS,7,1411,ACER,SPI,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
NS,7,1500,GENH,SPP,NA,20.512487208,-0.949430632,0.7968296393,5.7137677332,310.61805801,13,0.0742307471
NS,7,1550,GENH,SPP,NA,38.259940656,-1.565366496,0.9984066946,4.5071397035,206.94382483,9,0.0338959567
NS,7,1800,ALNU,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NS,7,1803,ALNU,VIR,CRI,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NS,7,1805,ALNU,INC,RUG,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NS,7,1805,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
NS,7,1900,OSTR,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NS,7,1900,OSTR,VIR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NS,7,1950,CARP,CAR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NS,7,1950,CARP,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
NS,7,2000,FAGU,GRA,NA,1.6510993986,-0.095857092,1e-8,1.096867518,231.09589207,6,0.0149563651
NS,7,2100,QUER,SPP,NA,20.512487208,-0.949430632,0.7968296393,5.7137677332,310.61805801,13,0.0742307471
NS,7,2108,QUER,RUB,NA,2.1595e-6,-0.5,0.9999997301,1,194.35563834,4,1.0152734e-7
NS,7,2201,ULMU,AME,NA,99.99999999,-2.901196684,1.0668432946,1.0844877242,310.61805801,5,0.1239394907
NS,7,2801,PRUN,SER,NA,46.226346912,-1.429233356,0.9451685267,2.8010336267,197.91,9,0.0799706334
NS,7,2802,PRUN,PEN,NA,29.99224731,-1.333498161,1.0096605262,2.0554762514,119.20999999,6,0.0365967228
NS,7,2804,PRUN,VIR,NA,46.226346912,-1.429233356,0.9451685267,2.8010336267,197.91,9,0.0799706334
NS,7,2804,PRUN,VIR,VIR,46.226346912,-1.429233356,0.9451685267,2.8010336267,197.91,9,0.0799706334
NS,7,3400,FRAX,SPP,NA,99.99999999,-1.954267542,1.0386348209,1.0873281169,220.93574243,7,0.04427454859999999
NS,7,3401,FRAX,AME,NA,99.99999999,-1.954267542,1.0386348209,1.0873281169,220.93574243,7,0.04427454859999999
NS,7,3402,FRAX,NIG,NA,99.99999999,-1.954267542,1.0386348209,1.0873281169,220.93574243,7,0.04427454859999999
NS,7,3930,MALU,COR,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
NS,7,3930,MALU,FUS,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
NS,7,3930,MALU,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
NS,7,3960,SORB,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
NT,2,100,PICE,SPP,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
NT,2,101,PICE,MAR,NA,16.717155761,-0.656817754,0.1705976554,6.8287655596,151.7390865,5,0.2358992129
NT,2,105,PICE,GLA,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
NT,2,203,PINU,BAN,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
NT,2,204,PINU,CON,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
NT,2,204,PINU,CON,LAT,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
NT,3,100,PICE,SPP,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
NT,3,101,PICE,MAR,NA,16.717155761,-0.656817754,0.1705976554,6.8287655596,151.7390865,5,0.2358992129
NT,3,105,PICE,GLA,NA,5.7092254198,-0.666299133,0.8236655346,2.6601100548,376.09978201,16,0.04663834979999999
NT,3,203,PINU,BAN,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
NT,3,204,PINU,CON,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
NT,3,204,PINU,CON,LAT,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
NT,3,300,ABIE,SPP,NA,1.3500229781,-0.057247049,1e-8,1.2868662935,423.80330269,19,0.0760513066
NT,3,304,ABIE,LAS,NA,15.807719094,-0.992030314,0.9247438568,4.2284485573,376.09978201,16,0.0472828356
NT,3,602,LARI,LAR,NA,67.914102775999993,-1.469630817,1.1576922615,7.8539257907,252.97088758,12,0.2603607563
NT,3,1201,POPU,TRE,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
NT,3,1203,POPU,BAL,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
NT,3,1203,POPU,BAL,BAL,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
NT,3,1300,BETU,SPP,NA,24.782425941,-0.778651784,0.2688077901,2.9193162287,217.08427507,6,0.2030558509
NT,3,1303,BETU,PAP,NA,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
NT,3,1303,BETU,PAP,PAP,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
NT,3,1308,BETU,PAP,NEO,27.165169396,-1.110623866,0.9651039663,5.9898271853,203.62184609,9,0.271919466
NT,4,100,PICE,SPP,NA,0.2765792945,-0.545563189,0.9875207942,1.1952053929,435.9225,12,0.02514209959999999
NT,4,101,PICE,MAR,NA,0.7099787447,-0.660900568,0.9945706517,1.5103843588,72.8675,7,0.0985517066
NT,4,105,PICE,GLA,NA,0.2765792945,-0.545563189,0.9875207942,1.1952053929,435.9225,12,0.02514209959999999
NT,4,203,PINU,BAN,NA,99.99999999,-1.49678421,0.9345147449,1.1590154105,322.9076603,11,0.0198199685
NT,4,204,PINU,CON,NA,99.99999999,-1.49678421,0.9345147449,1.1590154105,322.9076603,11,0.0198199685
NT,4,204,PINU,CON,LAT,99.99999999,-1.49678421,0.9345147449,1.1590154105,322.9076603,11,0.0198199685
NT,4,216,PINU,MUR,NA,99.99999999,-1.442567232,0.904534462,1.3543925338,322.9076603,12,0.02404520279999999
NT,4,300,ABIE,SPP,NA,1.3500229781,-0.057247049,1e-8,1.2868662935,423.80330269,19,0.0760513066
NT,4,302,ABIE,BAL,NA,1.3500229781,-0.057247049,1e-8,1.2868662935,423.80330269,19,0.0760513066
NT,4,304,ABIE,LAS,NA,1.3500229781,-0.057247049,1e-8,1.2868662935,423.80330269,19,0.0760513066
NT,4,500,PSEU,MEN,NA,4.6939618767,-0.624615236,0.8207506994,1.1935257787,477.87548132,12,0.0252206422
NT,4,500,PSEU,MEN,MEN,4.6939618767,-0.624615236,0.8207506994,1.1935257787,477.87548132,12,0.0252206422
NT,4,500,PSEU,MEN,GLA,4.6939618767,-0.624615236,0.8207506994,1.1935257787,477.87548132,12,0.0252206422
NT,4,500,PSEU,SPP,NA,4.6939618767,-0.624615236,0.8207506994,1.1935257787,477.87548132,12,0.0252206422
NT,4,601,LARI,DEC,NA,2.4231023081,-0.527469778,0.9455645849,2.0186454098,199.53544906,8,0.0573144306
NT,4,602,LARI,LAR,NA,2.4231023081,-0.527469778,0.9455645849,2.0186454098,199.53544906,8,0.0573144306
NT,4,1200,POPU,SPP,NA,19.949369626,-0.933149241,0.8055462475,2.6637404404,451.73612404,19,0.0683497672
NT,4,1201,POPU,TRE,NA,19.949369626,-0.933149241,0.8055462475,2.6637404404,451.73612404,19,0.0683497672
NT,4,1203,POPU,BAL,NA,1.0656577617,-0.011628762,1e-8,1.0165328822,364.49530193,9,0.0076530796
NT,4,1203,POPU,BAL,BAL,1.0656577617,-0.011628762,1e-8,1.0165328822,364.49530193,9,0.0076530796
NT,4,1301,BETU,ALL,NA,24.782425941,-0.778651784,0.2688077901,2.9193162287,217.08427507,6,0.2030558509
NT,4,1303,BETU,PAP,NA,24.782425941,-0.778651784,0.2688077901,2.9193162287,217.08427507,6,0.2030558509
NT,4,1303,BETU,PAP,PAP,24.782425941,-0.778651784,0.2688077901,2.9193162287,217.08427507,6,0.2030558509
NT,4,1305,BETU,ALA,NA,24.782425941,-0.778651784,0.2688077901,2.9193162287,217.08427507,6,0.2030558509
NT,4,1305,BETU,NEO,NA,24.782425941,-0.778651784,0.2688077901,2.9193162287,217.08427507,6,0.2030558509
NT,5,100,PICE,SPP,NA,1.2877105535,-0.042899264,1e-8,1.228879116,658.35024885,32,0.05123424079999999
NT,5,101,PICE,MAR,NA,11.657793836,-0.493473745,0.0607439165,5.2418972533,392.98012476,20,0.0730047875
NT,5,105,PICE,GLA,NA,1.2877105535,-0.042899264,1e-8,1.228879116,658.35024885,32,0.05123424079999999
NT,5,203,PINU,BAN,NA,14.508758905,-1.043240677,0.9305086259,4.548556252,228.61569283,12,0.0538285134
NT,5,204,PINU,CON,NA,24.127518384,-0.822585886,0.6795653135,7.7179642721,643.08305851,33,0.0808013776
NT,5,204,PINU,CON,LAT,24.127518384,-0.822585886,0.6795653135,7.7179642721,643.08305851,33,0.0808013776
NT,5,216,PINU,MUR,NA,23.180830851,-0.855144261,0.7492695982,7.3114374716,643.08305851,33,0.05654215929999999
NT,5,300,ABIE,SPP,NA,1.3500229781,-0.057247049,1e-8,1.2868662935,423.80330269,19,0.0760513066
NT,5,302,ABIE,BAL,NA,1.3500229781,-0.057247049,1e-8,1.2868662935,423.80330269,19,0.0760513066
NT,5,304,ABIE,LAS,NA,1.3500229781,-0.057247049,1e-8,1.2868662935,423.80330269,19,0.0760513066
